Crash ID,File Class,Incident #,Crash Date,Crash Time,No. of Units,Crash Type,Light,Road Surface Condition,Total Lanes,Speed Limit,Road Type,Driver Licence State,Age,Sex,Race,Total Occupants,Hazardous Action,Restraint,Airbag Deployed,Hospital,Ambulance,Year,Make,Color,Vehicle Type,Vehicle Direction,Vehicle Use,Action Prior,Narrative
0346010,93001,12761522,10/09/2022,16:40,02,Sideswipe-Same,Daylight,Dry,03,70,FWY,MI,57,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,HONDA,SIL,"Passenger Car, SUV, Van",NE,Private,Changing Lanes,"BOTH VEHICLES WERE TRAVELING ON EB M-14 AND WERE APPROACHING THE RAMPS TO NB US 23 AND EB M-14 (WEST TRIPLE).  VEHICLE 1 WAS IN THE FAR LEFT LANE AND VEHICLE 2 WAS IN THE MIDDLE LANE.  WHEN CONTACTING THE DRIVER OF VEHICLE 1, HE INITIALLY STATED HE WAS IN THE FAR LEFT LANE BUT LATER ADVISED HE BELIEVED HE WAS IN THE MIDDLE LANE.  PRIOR TO THE RAMP, THE VEHICLES COLLIDED AS VEHICLE 1 WAS ATTEMPTING TO CONTINUE ON EB M14 AND VEHICLE 2 WAS ATTEMPTING TO CONTINUE ON NB US 23.  THE LISTED WITNESS ADVISED VEHICLE 1 WAS TAILGATING VEHICLE 2 PRIOR TO THE COLLISION AND WAS DRIVING AGGRESSIVELY.  THE WITNESS STATED VEHICLE 1 WAS THE ONE CAUSING THE COLLISION.  THE COLLISION CAUSED FUNCTIONAL DAMAGE TO BOTH VEHICLES.  AFTER THE COLLISION, VEHICLE 1 CONTINUED ONTO NB US 23 AND FAILED TO STOP AND IDENTIFY.  NO INJURIES WERE REPORTED. "
0346128,93001,12777022,10/14/2022,15:40,02,Rear End,Daylight,Dry,03,60,Suffix,MI,45,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,GMC,SIL,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 was S/B US-23 S/O Joy in the flex lane and was distracted by the crash that was on the right shoulder being handled by a separate trooper. Unit 2 was slowing to a stop directly ahead of Unit 1. Unit 1 was unable to stop and struck Unit 2. 
0346202,93001,12804622,10/23/2022,16:17,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,TN,54,M,W,02,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,MAZDA,BLK,"Passenger Car, SUV, Van",N,Private,Negotiating a Curve,"BOTH VEHICLES WERE TRAVELING NB ON US 23 NEAR HURON RIVER DR.  VEHICLE 1 WAS IN THE LEFT LANE AND VEHICLE 2 WAS IN THE RIGHT LANE.  NEITHER DRIVER COULD EXPLAIN HOW THE COLLISION OCCURRED.  DRIVER OF VEHICLE 1 STATED HE WAS EITHER LOOKING DOWN TOWARDS THE GAUGE CLUSTER OR LOOKING AT SB TRAFFIC WHEN THE COLLISION OCCURRED.  BASED ON THE NATURE OF THE CURVE AND THE STATEMENT OF THE DRIVER OF VEHICLE 1, IT WAS DETERMINED VEHICLE 1 LIKELY DRIFTED INTO THE RIGHT LANE AND COLLIDED WITH THE LEFT SIDE OF VEHICLE 2.  THE COLLISION CAUSED FUNCTIONAL DAMAGE TO THE FRONT RIGHT CORNER / FENDER OF VEHICLE 1 AND FUNCTIONAL DAMAGE TO THE LEFT DRIVER AND PASSENGER DOORS OF VEHICLE 2.  NO INJURIES REPORTED ON SCENE. "
0346056,93001,12802122,10/22/2022,13:54,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,FL,25,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,HONDA,BLU,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,While driving an unknown object struck Unit 1's moon roof.  Shattering it and causing damage to the windshield. 
1306859,93001,220080847,10/05/2022,17:19,02,Angle,Daylight,Dry,03,35,Suffix,MI,23,F,B,03,Failed to Yield,Shoulder and Lap Belt,Deployed - Front,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2008,NISSAN,SILVER,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,UNIT 1 WAS E/B AT THE INTERSECTION OF OLD EARHART RD/EARHART RD AND STOPPED AT THE STOP SIGN. UNIT 2 WAS WAS N/B ON EARHART AND ATTEMPTING TO MAKE A LEFT TURN TO TRAVEL WEST ON OLD EARHART RD. UNIT 1 PROCEEDED THROUGH THE INTERSECTION AS UNIT 2 WAS ENTERING THE MIDDLE OF THE INTERSECTION. UNIT 2 ATTEMPTED TO CONTINUE STRAIGHT IN ORDER TO AVOID UNIT 1. THE FRONT OF UNIT 1 COLLIDED WITH THE LEFT SIDE OF UNIT 2. UNIT 1 HAD A STOP SIGN AND FAILED TO YIELD TO UNIT 2. 
1309072,93001,220082908,10/12/2022,19:11,02,Angle,Dark-Lighted,Wet,02,55,ROAD,NY,22,M,A,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2021,SUBARU,SILVER,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,VEHICLE#1 WAS TRAVELING EB ON OLD EARHART AT EARHART RD AND FAILED TO YIELD TO NB TRAFFIC CAUSING AN ACCIDENT.\N\NVEHICLE#2 WAS TRAVELING NB ON EARHART RD AND COLLIDED WITH VEHICLE #1\N\NVEHICLE#1 IS AT FAULT FOR THE ACCDIENT FOR FAILING TO YIELD TO ONCOMING TRAFFIC\N\NNO INJURIES REPORTED AT THE SCENE 
0345967,93001,12828922,10/29/2022,23:11,02,Rear End,Dark-Unlighted,Dry,03,70,Suffix,MI,39,M,W,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,CHEVROLET,BLK,"Passenger Car, SUV, Van",N,Private,Slowing/Stop on Roadway,"Units 1 and 2 were traveling N/B on US-23 when traffic began to slow. Unit 1 rear-ended Unit 2.  There were no injuries.  Unit 2 was driven away from the scene.  Unit 1 and the trailer of Unit 2 were towed from the scene.    Driver 1 stated traffic came to a sudden stop, and he was unable to stop in time and struck Unit 1.   Driver 2 stated traffic came to a sudden stop, and he was rear-ended.    Unit 1 was at-fault for failure to stop within an assured clear distance, and Driver 1 was cited.    Trailer Info: Plate: B441265 VIN: 00004468026 Make: Assembled "
0345896,93001,12737122,10/01/2022,02:30,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,Suffix,MI,30,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,REFUSED,2021,DODGE,VIN,"Passenger Car, SUV, Van",E,Private,Avoiding Veh Front/Back,Driver #1 stated an unknown vehicle had cut into his lane causing him to crash into the guardrail. Driver #1 was evaluated by EMS on scene and denied any medical treatment.   Witness stated they saw the same stating an unknown vehicle had cut the caller off while he was merging onto E/B M14 from S/B US 23 causing him to crash into the guardrail. 
0346181,93001,12817322,10/27/2022,22:45,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,FWY,MI,26,F,W,01,None,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2012,BUICK,GRY,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,U1 WAS TRAVELING SOUTH ON US 23 FWY WHEN SUDDENLY A DEER ENTERED THE ROADWAY. THE DEER WAS UNAVOIDABLE AND U1 STRUCK IT. 
0346174,93001,12817122,10/27/2022,21:50,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,FWY,IL,48,M,U,03,None,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2005,TOYOTA,TAN,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,U1 WAS TRAVELING WEST ON M14 FWY IN THE LEFT LANE WHEN SUDDENLY A DEER ENTERED THE ROADWAY. THE DEER WAS UNAVOIDABLE AND U1 STUCK THE DEER. 
0346477,93001,12826122,10/29/2022,12:05,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,MI,33,Not found,Not found,00,Failed to Yield,Restraint Use Unknown,Unknown,NONE,NONE,2021,Model,RED,Special Vehicles,Not found,Action Prior,Changing Lanes,Unit 2 was struck by a semi changing lanes on SB US 23. Witnesses on scene confirmed a semi changed lanes and struck Unit 2 causing it to run into the concrete barrier on the bridge. Driver 2 stated he was traveling straight when he felt the semi hit them. There was damage to the left side of the vehicle where the semi hit Unit 2. Unit 1 fled the scene and no suspect information was obtained by the involved party or witnesses. 
1309882,93001,220083823,10/15/2022,19:17,01,Single Motor Vehicle,Dark-Lighted,Dry,01,55,Suffix,MI,35,F,U,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,HONDA,VIN,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,UNIT 1 WAS N/B DIXBORO WHEN A DEER RAN OUT IN FRONT CAUSING UNIT 1 TO STRIKE IT ON THE FRONT LEFT DRIVERS SIDE OF THE VEHICLE. 
0345507,93001,12811022,10/26/2022,06:20,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,70,Suffix,MI,56,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2015,FORD,WHI,"Small Truck-Under 10,000",SE,Commercial (Business),Avoiding Veh Front/Back,DRIVER SAID SOMEONE IN THE LEFT LANE MOVED TOWARDS AND INTO HIS LANE.  THIS FORCED  HIM OFF THE SIDE OF THE ROAD CAUSING HIM TO ROLL INTO THE GORE 
0346277,93001,12827522,10/29/2022,18:07,02,Rear End,Daylight,Dry,03,70,Suffix,MI,19,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,CHEVROLET,BLK,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,BOTH UNITS WERE TRAVELING SOUTH ON US 23 FWY. U2 WAS SLOWING FOR TRAFFIC WHEN IT WAS REAR ENDED BY U1. U1 STRUCK THE GUARDRAIL AFTER U2 
0346328,93001,12832622,10/31/2022,00:50,01,Single Motor Vehicle,Dark-Unlighted,Dry,03,70,Suffix,FL,31,M,W,06,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,CHRYSTLER,GRY,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,Unit 1 was traveling N/B US23 when it collided with a deer. The collision was unavoidable. 
0346354,93001,12834422,10/31/2022,11:30,01,Single Motor Vehicle,Daylight,Wet,02,65,Suffix,MI,49,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2007,SATURN,BLU,"Passenger Car, SUV, Van",SE,Private,Negotiating a Curve,Unit 1 was negoatiating the curve when they lost control of the vehicle. Unit 1 left the roadway left and slid down the ebankment. Driver affirmed he was traveling too fast and had a bald front driver side tire. 
0346271,93001,12796222,10/20/2022,15:45,06,Other,Daylight,Dry,03,70,HWY,MI,23,F,U,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,HURON VALLEY AMB INC,2008,TOYOTA,GRN,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"I WAS ABLE TO OBTAIN VIDEO FOOTAGE OF THE CRASH FROM U3 DRIVER.   UPON REVIEWING THE VIDEO, I OBSERVED TRAFFIC IN THE LEFT LANE TO BE SLOWING/STOPPING FOR CONGESTION. U1 DRIVER WAS NOT ABLE TO STOP HER VEHICLE IN TIME AND REARENDED U2. UPON IMPACT, U2 WAS PUSHED INTO THE PATH OF U3, WHO WAS IN THE MIDDLE LANE. U3 THEN STRUCK U2, CAUSING BOTH VEHICLES TO LOSE CONTROL TOWARD THE LEFT SHOULDER. UPON LOSING CONTROL, U3 PUSHED U2 VEHICLE INTO BOTH U4 AND U5. UPON THE VEHICLES CONTINUING TO SKID FORWARD, U3 THEN REARENDED U6. "
1311127,9300-1,220084837,10/19/2022,16:57,02,Sideswipe-Same,Daylight,Dry,04,45,Suffix,MI,23,M,A,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,JEEP,GRAY,"Passenger Car, SUV, Van",W,Private,Turning Left,UNIT 2 WAS TRAVELING WEST BOUND ON PLYMOUTH IN THE OUTER LANE.  UNIT 1 WAS STOPPED AT THE STOP SIGN AT OLD EARHART AND PLYMOUTH.\N\NUNIT 1 THEN TURNED LEFT ONTO PLYMOUTH AND STRUCK UNIT 2 IN THE REAR LEFT SIDE AS UNIT 2 WAS CHANGING LANES TO THE INNER LANE. 
1310869,93001,220084422,10/18/2022,04:10,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,45,Suffix,MI,56,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,FORD,SILVER,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING SOUTH ON NIXON AND STRUCK A DEER THAT CAME OUT FROM THE EAST SIDE OF THE ROAD 
1310773,9300-1,220084581,10/18/2022,17:30,02,Rear End,Daylight,Wet,02,40,Suffix,MI,45,M,A,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,MITSUBISHI,RED,"Passenger Car, SUV, Van",E,Private,Stopped on Roadway,"UNIT 1 WAS TRAVELING EAST BOUND ON GEDDES.  UNIT 1 HEARD SOMEONE HONKING THEIR HORN.  UNIT 1 STOPPED TO CHECK IF THERE WAS ONCOMING VEHICLES TO YIELD TO AT THE ROUND-ABOUT.  \N\NUNIT 1 THEN LOOKED IN HIS REAR MIRROR AND OBSERVED UNIT 2 TO BE HONKING AT HIM AND THEN REAR ENDING HIM.\N\NUNIT 1 THEN STATED THAT UNIT 2 THEN DROVE AROUND HIM AND STRUCK THE ""GEDDES ROAD"" SIGN BEFORE DRIVING OFF. "
0346393,93001,12821622,10/28/2022,16:05,02,Sideswipe-Same,Daylight,Dry,04,70,Suffix,MI,34,M,W,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,CHEVROLET,BLK,Pickup Truck,NW,Private,Avoiding Veh Front/Back,Unit 1 struck Unit 2 while avoiding a vehicle merging into the lane of travel. Both drivers stated there was a vehicle that merged into the left lane abruptly and caused Unit 1 to swerve and avoid the collision. Driver 1 stated he tried to move over into the right lane to avoid the vehicle but struck Unit 2. 
0345461,93001,12707822,09/20/2022,18:45,01,Single Motor Vehicle,Daylight,Wet,02,65,Suffix,OH,51,M,A,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,VOLVO,WHI,Truck / Bus,SE,Commercial (Business),Going Straight Ahead,Unit 1 was SB US 23 when he approached the west triple / M-14 split. Unit 1 continued SE on US 23 into M14 when he lost control of his truck and went off the roadway. Unit 1's tractor trailer went on its side and closed the freeway down for several hours. Unit 1 driver refused medical on scene. 
0346020,93001,12798022,10/21/2022,11:00,02,Rear End,Daylight,Dry,03,70,HWY,MI,25,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FORD,WHI,Pickup Truck,S,Commercial (Business),Turning Right,"U1 DRIVER STATED HE WAS PREPARING TO TURN RIGHT ONTO PLYMOUTH RD UPON EXITING S/B US 23. U1 DRIVER STATED HE THOUGHT U2 WAS GOING TO MAKE THE RIGHT TURN, BUT SUDDENLY STOPPED AS HE WAS YIELDING FOR ANOTHER VEHICLE. U1 DRIVER STATED HE THEN REARENDED U2.  U2 DRIVER STATED HE WAS ATTEMPTING TO TURN RIGHT ONTO PLYMOUTH RD FROM S/B US 23 WHEN HE STATED HE WAS SUDDENLY REARENDED BY U1. "
0346378,93001,12826422,10/29/2022,13:45,03,Rear End,Daylight,Dry,02,70,HWY,MI,20,M,W,04,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2011,SUBARU,BLK,"Passenger Car, SUV, Van",W,Private,Slowing/Stop on Roadway,"U1 DRIVER STATED HE WAS TRAVELING W/B ON M14 WHEN SUDDENLY TRAFFIC STOPPED AHEAD OF HIM. U1 WAS NOT ABLE TO STOP HIS VEHICLE IN TIME AND REAR ENDED U2.  U2 DRIVER STATED SHE WAS SLOWING/STOPPING FOR HEAVY TRAFFIC WHEN SHE WAS SUDDENLY REAR ENDED BY U1. UPON IMPACT, U2 VEHICLE WAS PUSHED FORWARD, REARENDING U3.   U3 DRIVER STATED SHE WAS SLOWING/STOPPING FOR HEAVY TRAFFIC WHEN SHE WAS SUDDENLY REAR ENDED BY U2. "
1314919,9300-1,220088370,10/31/2022,16:16,02,Rear End,Daylight,Wet,02,40,Suffix,MI,25,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2023,JEEP,VIN,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,"UNIT 2 WAS TRAVELING EAST BOUND ON GEDDES ROAD.  AS UNIT 2 APPROACHED THE ROUND-ABOUT, IT SLOWED DOWN.  UNIT 1 WAS ALSO TRAVELING EAST BOUND ON GEDDES BEHIND UNIT 2.  UNIT 1 WAS UNABLE TO STOP IN TIME AND REAR-ENDED UNIT 2. "
1311830,93001,220085480,10/21/2022,18:58,01,Single Motor Vehicle,Dark-Lighted,Dry,01,50,Suffix,MI,26,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2009,CHEVROLET,VIN,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS GOING S/B PONTIAC TRAIL WHEN A DEER CAME OUT FROM THE RIGHT OF THE ROADWAY AND WAS STRUCK BY UNIT 1 ON THE RIGHT SIDE OF THE VEHICLE. 
0346150,93001,12835822,10/31/2022,17:04,02,Rear End,Daylight,Wet,02,70,Suffix,MI,39,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2013,TOYOTA,WHI,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,Unit 1 was rear ended by Unit 2 
1311207,93001,220084688,10/19/2022,07:27,01,Single Motor Vehicle,Daylight,Dry,02,45,Suffix,MI,54,F,W,01,Careless Driving,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2009,CHRYSLER,GRAY,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING SOUTH ON PONTIAC TRAIL AND VEERED OFF THE ROAD IN THE WESTWARD DIRECTION DAMAGING MULTIPLE TIRES. 
0346188,93001,12772522,10/12/2022,22:45,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,65,HWY,IN,29,M,H,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FRE,WHI,Truck / Bus,S,Commercial (Business),Negotiating a Curve,"Driver of unit # 1 stated he was traveling South on US-23 near M-14 & Pontiac Trail and started to brake while navigating a curve. At that time the tractor trailer lost control, jackknifed, and ran off the roadway to the left, and into a ditch.   There were no injuries to report. "
0343611,93001,12787022,10/23/2022,16:30,02,Rear End,Dusk,Dry,03,70,FWY,MI,29,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,FORD,WHI,"Passenger Car, SUV, Van",W,Private,Slowing/Stop on Roadway,"While traveling on N/B US 23 (while this is technically N/B 23, this section travels east and west), unit 1 was rear ended by unit 2.  She advised she merged onto W/B M14 and the semi continued onto N/B US 23.  She advised she was not able to get any identifying information from the semi. "
1315106,9300-1,220043245,10/31/2022,07:35,02,Rear End,Dawn,Wet,02,35,HWY,MI,41,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,FORD,BLACK,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,UNIT 2 WAS TRAVELING SOUTHBOUND ON US-23 BUSINESS EXITING ON BARTON DR. TRAFFIC SLOWING AHEAD PROMPTED UNIT 2 TO START SLOWING DOWN. UNIT 1 DID NOT BRAKE IN TIME AND SWERVED TO THE SHOULDER ON THE RIGHT TO AVOID UNIT 2. UNIT 1 SUFFERED DAMAGE ON THE FRONT LEFT OF HER 2017 FORD ESCAPE. UNIT 2 SUFFERED DAMAGE ON THE RIGHT REAR OF HER 2010 LEXUS RX350. 
0346219,93001,12955922,10/06/2022,08:10,02,Rear End,Daylight,Dry,03,70,HWY,MI,35,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,GMC,WHI,"Passenger Car, SUV, Van",E,Commercial (Business),Slowing/Stop on Roadway,VEHICE #1 WAS SLOWING FOR TRAFFIC.  VEHICLE #2 COULDN'T SLOW FAST ENOUGH AND STRUCK VEHICLE #1 
0346499,93001,12841622,11/02/2022,16:02,02,Sideswipe-Same,Daylight,Dry,03,70,Suffix,MI,34,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,CHEVROLET,BLK,"Passenger Car, SUV, Van",S,Private,Avoiding Veh Front/Back,Unit 1 struck Unit 2 after swerving to avoid a vehicle in front of her. Driver 1 stated a vehicle was following Unit 2 too closely and slammed on their brakes in front of her. Driver 1 stated she changed lanes and tried to slam on her brakes too avoid the vehicle. Driver 1 stated she spun out of control and hit Unit 2. Driver 2 stated he was slowing down on the roadway and he noticed the vehicle behind him following too close. Driver 2 stated he thought the vehicle behind him was going to hit him. 
0346364,93001,12811622,11/01/2022,08:30,02,Rear End,Daylight,Dry,03,70,FWY,MI,18,F,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2018,FORD,BLU,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 was unable to stop in a safe distance before stirking Unit 2. Unit 1 then lost control and struck the guardrail. No injuries reported. 
0346339,93001,12837422,11/01/2022,10:45,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,MI,69,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,FORD,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Car deer 
0346337,93001,12837022,11/01/2022,08:42,02,Rear End,Daylight,Dry,02,65,Suffix,MA,26,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2006,TOYOTA,BLU,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,"Both vehicles were EB when traffic began to slow down due to congested traffic, when the driver #1 failed to stop prior to rear ending vehicle #2 causing damage to both vehicles.  No injuries were reported.  The driver of vehicle #1 was cited for failure to stop within assure clear distance. "
0346427,93001,12847322,11/04/2022,05:42,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,65,FWY,MI,27,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,FORD,GRY,Pickup Truck,W,Private,Going Straight Ahead,Car vs deer. No injuries. 
0346497,93001,12841522,11/02/2022,16:02,03,Sideswipe-Same,Daylight,Dry,03,70,Suffix,MI,43,M,W,02,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2011,FORD,WHI,"Passenger Car, SUV, Van",E,Private,Changing Lanes,Unit 1 failed to yield and struck Unit 2 while changing lanes on SB US 23. Unit 1 caused Unit 2 to go into the right lane and hit Unit 3. Unit 2 spun out of control and was pushed off the roadway by Unit 3. 
0346159,93001,12857622,11/07/2022,08:03,02,Rear End,Daylight,Dry,03,70,Suffix,MI,20,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2005,GMC,BLK,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,Unit 1 was slowing for traffic and was rear ended by unit 2. 
0346015,93001,12877422,11/11/2022,15:15,01,Single Motor Vehicle,Daylight,Dry,03,70,Suffix,OK,59,M,W,01,Improper Lane Use,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2020,HYUNDAI,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 advised he was SB US 23 when he lost control of his vehicle when he wasn't paying attention and impacted the median wall. Unit 1 was treated by HVA while on scene however refused further medical. 
0346518,93001,12848722,11/04/2022,15:40,03,Rear End,Daylight,Dry,03,70,Suffix,MI,50,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,CHEVROLET,BLK,Pickup Truck,W,Commercial (Business),Slowing/Stop on Roadway,Unit 1 rear ended Unit 3 while traveling on WB M14. Unit 2 rear ended Unit 1 after he struck Unit 3. Both driver 1 and 2 advised everyone was trying to avoid deer in the roadway. Driver 1 stated Unit 3 made an abrupt stop on the freeway and he was unable to avoid the collision. Unit 3 left the scene after the crash. 
0346566,93001,12857122,11/07/2022,07:00,01,Single Motor Vehicle,Daylight,Dry,02,70,EXPY,MI,45,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,RAM,SIL,Pickup Truck,S,Private,Going Straight Ahead,Car deer 
0346631,93001,12858422,11/07/2022,14:00,01,Single Motor Vehicle,Daylight,Dry,02,70,EXPY,MI,39,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2000,KENWORTH,RED,Truck / Bus,N,Commercial (Business),Avoiding Vehicle Angle,"The semi driver was NB in the left lane, when an unknown semi came into his lane. The driver of vehicle #1 was forced to swerved to avoid being hit.  When the driver swerved, his rear trailer began to swerve uncontrollable and over turned.  No injuries were reported. "
0346419,93001,12844722,11/03/2022,13:05,01,Single Motor Vehicle,Daylight,Dry,02,65,FWY,MI,37,F,B,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2010,CHEVROLET,DBL,"Passenger Car, SUV, Van",SW,Private,Negotiating a Curve,"VEHICLE 1 WAS TRAVELING WB ON M-14 IN THE RIGHT LANE WHEN THE DRIVER LOST CONTROL FOR AN UNKNOWN REASON.  THE VEHICLE RAN OFF THE RIGHT SIDE OF THE ROADWAY, COLLIDED WITH A GUARD RAIL, CROSSED BOTH LANES OF M-14 AND COLLIDED WITH A CONCRETE BARRIER.  AFTER THE TWO COLLISIONS, THE VEHICLE CAME TO A REST ON THE RIGHT SHOULDER OF WB M-14.  THE COLLISIONS CAUSED DISABLING DAMAGE TO THE ENTIRE FRONT PORTION OF THE VEHICLE.  NO INJURIES REPORTED ON SCENE. "
0346281,93001,12852322,11/05/2022,19:45,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,70,FWY,MI,47,M,A,01,None,Shoulder and Lap Belt,Not Deployed,NONE,REFUSED,2017,HONDA,BLK,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING NB ON US23 WHEN IT STRUCK A DEER.  NO INJURIES REPORTED AND THE DRIVER ARRANGED HIS OWN TOW TRUCK. 
0346615,93001,12882222,11/12/2022,19:45,02,Rear End,Dark-Unlighted,Wet,02,65,Suffix,MI,35,Not found,Not found,00,Unknown,Restraint Use Unknown,Unknown,NONE,NONE,2017,Model,VIN,Special Vehicles,Not found,Action Prior,Unknown,UNITS 1 AND 2 WERE TRAVELING ON E/B M-14 WHEN TRAFFIC BEGAN TO STOP. UNIT 2 WAS REAR ENDED BY UNIT 1 AND UNIT 1 CONTINUED ON WITHOUT STOPPING.   THE DRIVER AND PASSENGER OF UNIT 2 WERE UNABLE TO OBTAIN A LICENSE PLATE FROM THE SUSPECT VEHICLE. THEY BOTH DESCRIBED THE VEHICLE AS A DARK IN COLOR VAN. 
0346389,93001,1288152022,11/12/2022,17:40,01,Single Motor Vehicle,Daylight,Wet,02,70,FRWY,MI,39,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Combination,NONE,NONE,2002,BUICK,TAN,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,U1 DRIVER ADVISED HE HAD HIT BLACK ICE AND SLID OFF THE ROAD AND INTO A DITCH. U1 DRIVER WAS DWLS 
